mes,cliente,canal,importe,compras
2024-09-01,75798_G,Online,17020.767,1
2024-09-01,75799_G,Online,16709.164,1
2024-09-01,75800_G,Online,42477.686,1
2024-09-01,75801_G,Online,28676.86,1
2024-09-01,75802_G,Online,62064.463,2
2024-09-01,75803_G,Online,26776.033,1
2024-09-01,75804_G,Online,38676.86,1
2024-09-01,75805_G,Online,22973.554,1
2024-09-01,75806_G,Online,14891.874,1
2024-09-01,75807_G,Online,23459.659,1
2024-09-01,75808_G,Online,39090.083,1
2024-09-01,75809_G,Online,28676.86,1
2024-09-01,75810_G,Online,32383.595,1
2024-09-01,75811_G,Online,26776.033,1
2024-09-01,75812_G,Online,28676.86,1
2024-09-01,75813_G,Online,22230.579,1
2024-09-01,75814_G,Online,23119.942,1
2024-09-01,75815_G,Online,58835.556,3
2024-09-01,75816_G,Online,42716.778,1
2024-09-01,75817_G,Online,27933.058,1
2024-09-01,75818_G,Online,20742.975,1
2024-09-01,75819_G,Online,29081.942,1
2024-09-01,75820_G,Online,41404.132,1
2024-09-01,75821_G,Online,25919.835,1
2024-09-01,75822_G,Online,36032.231,1
2024-09-01,75823_G,Online,93252.975,1
2024-09-01,75824_G,Online,23119.942,1
2024-09-01,75825_G,Online,25866.942,1
2024-09-01,75826_G,Online,41073.554,1
2024-09-01,75827_G,Online,41238.843,1
2024-09-01,75828_G,Online,18825.744,1
2024-09-01,75829_G,Online,39007.438,1
2024-09-01,75830_G,Online,20247.107,1
2024-09-01,75831_G,Online,20742.975,1
2024-09-01,75832_G,Online,23139.669,1
2024-09-01,75833_G,Online,98205.868,1
2024-09-01,75834_G,Online,20792.686,1
2024-09-01,75835_G,Online,77939.917,2
2024-09-01,75836_G,Online,61238.843,1
2024-09-01,75837_G,Online,23119.942,1
2024-09-01,75838_G,Online,27767.769,1
2024-09-01,75839_G,Online,66444.628,2
2024-09-01,75840_G,Online,20081.818,1
2024-09-01,75841_G,Online,96690.082,2
2024-09-01,75842_G,Online,38179.34,1
2024-09-01,75843_G,Online,225212.19,2
2024-09-01,75844_G,Online,25866.942,1
2024-09-01,75845_G,Online,20742.975,1
2024-09-01,75846_G,Online,49916.529,1
2024-09-01,75847_G,Online,6676.726,1
2024-09-01,75848_G,Online,50660.331,1
2024-09-01,75849_G,Online,39090.083,1
2024-09-01,75850_G,Online,15838.122,1
2024-09-01,75851_G,Online,39668.595,1
2024-09-01,75852_G,Online,25866.942,1
2024-09-01,75853_G,Online,287099.172,2
2024-09-01,75854_G,Online,41238.843,1
2024-09-01,75855_G,Online,22230.579,1
2024-09-01,75856_G,Online,25866.942,1
2024-09-01,75857_G,Online,149667.769,2
2024-09-01,75858_G,Online,36032.231,1
2024-09-01,75859_G,Online,49916.529,1
2024-09-01,75860_G,Online,41238.843,1
2024-09-01,75861_G,Online,11286.773,1
2024-09-01,75862_G,Online,98205.868,1
2024-09-01,75863_G,Online,20247.107,1
2024-09-01,75864_G,Online,28676.86,1
2024-09-01,75865_G,Online,33716.529,1
2024-09-01,75866_G,Online,20742.975,1
2024-09-01,75867_G,Online,48428.926,1
2024-09-01,75868_G,Online,99338.017,1
2024-09-01,75869_G,Online,99338.017,1
2024-09-01,75870_G,Online,41238.843,1
2024-09-01,75871_G,Online,25866.942,1
2024-09-01,75872_G,Online,25866.942,1
2024-09-01,75873_G,Online,124709.917,1
2024-09-01,75874_G,Online,36032.231,1
2024-09-01,75875_G,Online,29666.116,1
2024-09-01,75876_G,Online,49916.529,1
2024-09-01,75877_G,Online,41238.843,1
2024-09-01,75878_G,Online,30825.62,1
2024-09-01,75879_G,Online,51073.554,1
2024-09-01,75880_G,Online,20247.107,1
2024-09-01,75881_G,Online,41404.132,1
2024-09-01,75882_G,Online,34792.562,1
2024-09-01,75883_G,Online,35535.538,1
2024-09-01,75884_G,Online,41404.132,1
2024-09-01,75885_G,Online,28676.86,1
2024-09-01,75886_G,Online,28676.86,1
2024-09-01,75887_G,Online,60247.107,1
2024-09-01,75888_G,Online,124709.917,1
2024-09-01,75889_G,Online,68924.793,1
2024-09-01,75890_G,Online,23525.139,1
2024-09-01,75891_G,Online,153139.20958,1
2024-09-01,75892_G,Online,20742.975,1
2024-09-01,75893_G,Online,58098.347,1
2024-09-01,75894_G,Online,22758.926,1
2024-09-01,75895_G,Online,45947.108,1
2024-09-01,75896_G,Online,49916.529,1
2024-09-01,75897_G,Online,25453.719,1
2024-09-01,75898_G,Online,20742.975,1
2024-09-01,75899_G,Online,25866.942,1
2024-09-01,75900_G,Online,24296.694,1
2024-09-01,75901_G,Online,25866.942,1
2024-09-01,75902_G,Online,98762.471,1
2024-09-01,75903_G,Online,41238.843,1
2024-09-01,75904_G,Online,20247.107,1
2024-09-01,75905_G,Online,35371.074,1
2024-09-01,75906_G,Online,17420.785,1
2024-09-01,75907_G,Online,25866.942,1
2024-09-01,75908_G,Online,26610.744,1
2024-09-01,75909_G,Online,62808.264,1
2024-09-01,75910_G,Online,34048.76,1
2024-09-01,75911_G,Online,41900.0,1
2024-09-01,75912_G,Online,24627.273,1
2024-09-01,75913_G,Online,39668.595,1
2024-09-01,75914_G,Online,25866.942,1
2024-09-01,75915_G,Online,51073.554,1
2024-09-01,75916_G,Online,30825.62,1
2024-09-01,75917_G,Online,19833.884,1
2024-09-01,75918_G,Online,52809.091,1
2024-09-01,75919_G,Online,20495.041,1
2024-09-01,75920_G,Online,21486.777,1
2024-09-01,75921_G,Online,72754.54699999999,2
2024-09-01,75922_G,Online,40495.041,1
2024-09-01,75923_G,Online,46197.521,1
2024-09-01,75924_G,Online,52809.091,1
2024-09-01,75925_G,Online,30081.818,1
2024-09-01,75926_G,Online,28676.86,1
2024-09-01,75927_G,Online,20495.041,1
2024-09-01,75928_G,Online,25892.703,1
2024-09-01,75929_G,Online,24131.405,1
2024-09-01,75930_G,Online,105533.884,1
2024-09-01,75931_G,Online,31899.174,1
2024-09-01,75932_G,Online,55617.356,1
2024-09-01,75933_G,Online,167266.114,2
2024-09-01,75934_G,Online,139667.769,2
2024-09-01,75935_G,Online,209500.0,1
2024-09-01,75936_G,Online,44740.496,1
2024-09-01,75937_G,Online,23552.893,1
2024-09-01,75938_G,Online,24131.405,1
2024-09-01,75939_G,Online,30990.909,1
2024-09-01,75940_G,Online,23552.893,1
2024-09-01,75941_G,Online,126938.843,1
2024-09-01,75942_G,Online,145040.496,1
2024-09-01,75943_G,Online,20495.041,1
2024-09-01,75944_G,Online,24131.405,1
2024-09-01,75945_G,Online,44740.496,1
2024-09-01,75946_G,Online,84884.298,1
2024-09-01,75947_G,Online,20495.041,1
2024-09-01,75948_G,Online,181481.818,2
2024-09-01,75949_G,Online,52809.091,1
2024-09-01,7595_G,Online,20247.107,1
2024-09-01,75950_G,Online,115536.364,1
2024-09-01,75951_G,Online,40660.331,1
2024-09-01,75952_G,Online,24461.983,1
2024-09-01,75953_G,Online,36032.194968,1
2024-09-01,75954_G,Online,145040.496,1
2024-09-01,75955_G,Online,25452.892,1
2024-09-01,75956_G,Online,41156.198,1
2024-09-01,75957_G,Online,31815.702,1
2024-09-01,75958_G,Online,19833.884,1
2024-09-01,75959_G,Online,4131.405,1
2024-09-01,75960_G,Online,30081.818,1
2024-09-01,75961_G,Online,46197.521,1
2024-09-01,75962_G,Online,76865.289,1
2024-09-01,75963_G,Online,47839.669,1
2024-09-01,75964_G,Online,24131.405,1
2024-09-01,75965_G,Online,201899.5962,1
2024-09-01,75966_G,Online,23552.893,1
2024-09-01,75967_G,Online,28263.636,1
2024-09-01,75968_G,Online,145040.496,1
2024-09-01,75969_G,Online,50080.16499999999,2
2024-09-01,75970_G,Online,115536.364,1
2024-09-01,75971_G,Online,322749.949541,1
2024-09-01,75972_G,Online,42984.298,1
2024-09-01,75973_G,Online,55122.314,2
2024-09-01,75974_G,Online,30990.909,1
2024-09-01,75975_G,Online,46197.521,1
2024-09-01,75976_G,Online,41156.198,1
2024-09-01,75977_G,Online,27933.058,1
2024-09-01,75978_G,Online,58208.264,1
2024-09-01,75979_G,Online,245682.644,3
2024-09-01,75980_G,Online,37685.124,1
2024-09-01,75981_G,Online,117032.232,1
2024-09-01,75982_G,Online,138860.4456,2
2024-09-01,75983_G,Online,20495.041,1
2024-09-01,75984_G,Online,30091.736,1
2024-09-01,75985_G,Online,53965.289,2
2024-09-01,75986_G,Online,63704.959,1
2024-09-01,75987_G,Online,20495.041,1
2024-09-01,75988_G,Online,60163.636,1
2024-09-01,75989_G,Online,115536.364,1
2024-09-01,75990_G,Online,27933.058,1
2024-09-01,75991_G,Online,31156.198,1
2024-09-01,75992_G,Online,29668.595,1
2024-09-01,75993_G,Online,20495.041,1
2024-09-01,75994_G,Online,20852.214,1
2024-09-01,75995_G,Online,115536.364,1
2024-09-01,75996_G,Online,44740.496,1
2024-09-01,75997_G,Online,107702.479,1
2024-09-01,75998_G,Online,19833.884,1
2024-09-01,75999_G,Online,27933.058,1
2024-09-01,76000_G,Online,21865.083,1
2024-09-01,76001_G,Online,24131.405,1
2024-09-01,76002_G,Online,82312.396,1
2024-09-01,76003_G,Online,185452.893,2
2024-09-01,76004_G,Online,259997.9432,2
2024-09-01,76005_G,Online,41156.198,1
2024-09-01,76006_G,Online,9341.798,1
2024-09-01,76007_G,Online,52809.091,1
2024-09-01,76008_G,Online,58098.347,1
2024-09-01,76009_G,Online,166970.248,1
2024-09-01,76010_G,Online,107019.835,2
2024-09-01,76011_G,Online,165278.513,2
2024-09-01,76012_G,Online,24131.405,1
2024-09-01,76013_G,Online,20495.041,1
2024-09-01,76014_G,Online,154534.711,2
2024-09-01,76015_G,Online,19833.884,1
2024-09-01,76016_G,Online,41156.198,1
2024-09-01,76017_G,Online,145040.496,1
2024-09-01,76018_G,Online,19833.884,1
2024-09-01,76019_G,Online,19833.884,1
2024-09-01,76020_G,Online,115536.364,1
2024-09-01,76021_G,Online,20495.041,1
2024-09-01,76022_G,Online,41156.198,1
2024-09-01,76023_G,Online,23552.893,1
2024-09-01,76024_G,Online,22147.934,1
2024-09-01,76025_G,Online,115536.364,1
2024-09-01,76026_G,Online,23552.893,1
2024-09-01,76027_G,Online,30990.909,1
2024-09-01,76028_G,Online,23552.893,1
2024-09-01,76029_G,Online,23552.893,1
2024-09-01,76030_G,Online,46528.099,1
2024-09-01,76031_G,Online,58594.215,1
2024-09-01,76032_G,Online,145040.496,1
2024-09-01,76033_G,Online,56857.851,2
2024-09-01,76034_G,Online,15965.362,1
2024-09-01,76035_G,Online,58594.215,1
2024-09-01,76036_G,Online,41156.198,1
2024-09-01,76037_G,Online,52147.934,1
2024-09-01,76038_G,Online,115536.364,1
2024-09-01,76039_G,Online,20495.041,1
2024-09-01,76040_G,Online,25701.653,1
2024-09-01,76041_G,Online,71403.306,2
2024-09-01,76042_G,Online,51115.976,1
2024-09-01,76043_G,Online,65249.586,1
2024-09-01,76044_G,Online,167192.562,1
2024-09-01,76045_G,Online,104214.05,1
2024-09-01,76046_G,Online,23552.893,1
2024-09-01,76047_G,Online,44740.496,1
2024-09-01,76048_G,Online,24131.405,1
2024-09-01,76049_G,Online,41156.198,1
2024-09-01,76050_G,Online,30081.818,1
2024-09-01,76051_G,Online,26941.322,1
2024-09-01,76052_G,Online,24131.405,1
2024-09-01,76053_G,Online,46197.521,1
2024-09-01,76054_G,Online,20495.041,1
2024-09-01,76055_G,Online,52147.934,1
2024-09-01,76056_G,Online,30990.909,1
2024-09-01,76057_G,Online,41900.0,1
2024-09-01,76058_G,Online,46528.099,1
2024-09-01,76059_G,Online,20495.041,1
2024-09-01,76060_G,Online,90603.306,1
2024-09-01,76061_G,Online,59420.661,1
2024-09-01,76062_G,Online,115536.364,1
2024-09-01,76063_G,Online,24131.405,1
2024-09-01,76064_G,Online,90327.273,1
2024-09-01,76065_G,Online,145040.496,1
2024-09-01,76066_G,Online,20495.041,1
2024-09-01,76067_G,Online,116196.694,2
2024-09-01,76068_G,Online,31156.198,1
2024-09-01,76069_G,Online,20495.041,1
2024-09-01,76070_G,Online,30990.909,1
2024-09-01,76071_G,Online,48262.81,2
2024-09-01,76072_G,Online,34792.562,1
2024-09-01,76073_G,Online,24131.405,1
2024-09-01,76074_G,Online,24131.405,1
2024-09-01,76075_G,Online,115536.364,1
2024-09-01,76076_G,Online,56527.272,2
2024-09-01,76077_G,Online,20495.041,1
2024-09-01,76078_G,Online,48015.702,1
2024-09-01,76079_G,Online,25820.058,1
2024-09-01,76080_G,Online,44740.496,1
2024-09-01,76081_G,Online,34792.562,1
2024-09-01,76082_G,Online,20495.041,1
2024-09-01,76083_G,Online,24131.405,1
2024-09-01,76084_G,Online,48758.677,1
2024-09-01,76085_G,Online,165534.711,2
2024-09-01,76086_G,Online,46197.521,1
2024-09-01,76087_G,Online,41900.0,1
2024-09-01,76088_G,Online,23552.893,1
2024-09-01,76089_G,Online,23552.893,1
2024-09-01,76090_G,Online,44740.496,1
2024-09-01,76091_G,Online,140742.693513,1
2024-09-01,76092_G,Online,28676.86,1
2024-09-01,76093_G,Online,20495.041,1
2024-09-01,76094_G,Online,41900.0,1
2024-09-01,76095_G,Online,70081.818,1
2024-09-01,76096_G,Online,19617.628,1
2024-09-01,76097_G,Online,20495.041,1
2024-09-01,76098_G,Online,31156.198,1
2024-09-01,76099_G,Online,48757.024,1
2024-09-01,76100_G,Online,37838.017,1
2024-09-01,76101_G,Online,25919.835,1
2024-09-01,76102_G,Online,30081.818,1
2024-09-01,76103_G,Online,30081.818,1
2024-09-01,76104_G,Online,41900.0,1
2024-09-01,76105_G,Online,20495.041,1
2024-09-01,76106_G,Online,20495.041,1
2024-09-01,76107_G,Online,26775.206,1
2024-09-01,76108_G,Online,165614.05,1
2024-09-01,76109_G,Online,42557.954,1
2024-09-01,76110_G,Online,31156.198,1
2024-09-01,76111_G,Online,46197.521,1
2024-09-01,76112_G,Online,110164.463,1
2024-09-01,76113_G,Online,25701.653,1
2024-09-01,76114_G,Online,41156.198,1
2024-09-01,76115_G,Online,31156.198,1
2024-09-01,76116_G,Online,117442.149,2
2024-09-01,76117_G,Online,104214.05,1
2024-09-01,76118_G,Online,24460.33,1
2024-09-01,76119_G,Online,20495.041,1
2024-09-01,76120_G,Online,23552.893,1
2024-09-01,76121_G,Online,38308.264,1
2024-09-01,76122_G,Online,30990.909,1
2024-09-01,76123_G,Online,34792.562,1
2024-09-01,76124_G,Online,58098.347,1
2024-09-01,76125_G,Online,28263.636,1
2024-09-01,76126_G,Online,48015.702,1
2024-09-01,76127_G,Online,41900.0,1
2024-09-01,76128_G,Online,44379.339,1
2024-09-01,76129_G,Online,31156.198,1
2024-09-01,76130_G,Online,134091.735,2
2024-09-01,76131_G,Online,39668.595,1
2024-09-01,76132_G,Online,25701.653,1
2024-09-01,76133_G,Online,25142.158,1
2024-09-01,76134_G,Online,80411.57,1
2024-09-01,76135_G,Online,25547.934,1
2024-09-01,76136_G,Online,39668.595,1
2024-09-01,76137_G,Online,177680.992,1
2024-09-01,76138_G,Online,41900.0,1
2024-09-01,76139_G,Online,41156.198,1
2024-09-01,76140_G,Online,22147.934,1
2024-09-01,76141_G,Online,140742.693513,1
2024-09-01,76142_G,Online,82019.699,3
2024-09-01,76143_G,Online,23552.893,1
2024-09-01,76144_G,Online,11652.066,1
2024-09-01,76145_G,Online,19287.603,1
2024-09-01,76146_G,Online,38308.264,1
2024-09-01,76147_G,Online,34792.562,1
2024-09-01,76148_G,Online,58098.347,1
2024-09-01,76149_G,Online,69585.124,2
2024-09-01,76150_G,Online,70080.165,2
2024-09-01,76151_G,Online,48015.702,1
2024-09-01,76152_G,Online,74872.727,1
2024-09-01,76153_G,Online,41900.0,1
2024-09-01,76154_G,Online,23552.893,1
2024-09-01,76155_G,Online,48676.033,1
2024-09-01,76156_G,Online,102442.148,1
2024-09-01,76157_G,Online,30091.736,1
2024-09-01,76158_G,Online,52809.091,1
2024-09-01,76159_G,Online,58098.347,1
2024-09-01,76160_G,Online,24792.562,1
2024-09-01,76161_G,Online,145040.496,1
2024-09-01,76162_G,Online,24461.983,1
2024-09-01,76163_G,Online,30990.909,1
2024-09-01,76164_G,Online,116295.867,1
2024-09-01,76165_G,Online,39668.595,1
2024-09-01,76166_G,Online,20164.463,1
2024-09-01,76167_G,Online,36528.099,1
2024-09-01,76168_G,Online,68994.215,2
2024-09-01,76169_G,Online,23966.116,1
2024-09-01,76170_G,Online,44740.496,1
2024-09-01,76171_G,Online,15866.942,1
2024-09-01,76172_G,Online,70081.818,1
2024-09-01,76173_G,Online,86014.876,3
2024-09-01,76174_G,Online,41900.0,1
2024-09-01,76175_G,Online,35535.537,1
2024-09-01,76176_G,Online,115536.364,1
2024-09-01,76177_G,Online,24131.405,1
2024-09-01,76178_G,Online,141319.009,2
2024-09-01,76179_G,Online,21402.48,1
2024-09-01,76180_G,Online,40494.215,1
2024-09-01,76181_G,Online,17516.635,1
2024-09-01,76182_G,Online,99170.248,1
2024-09-01,76183_G,Online,133523.14,2
2024-09-01,76184_G,Online,111550.413,2
2024-09-01,76185_G,Online,53272.728,1
2024-09-01,76186_G,Online,48015.702,1
2024-09-01,76187_G,Online,52809.091,1
2024-09-01,76188_G,Online,30164.463,1
2024-09-01,76189_G,Online,115536.364,1
2024-09-01,76190_G,Online,33387.603,1
2024-09-01,76191_G,Online,58098.347,1
2024-09-01,76192_G,Online,526921.4335990001,4
2024-09-01,76193_G,Online,29914.875,1
2024-09-01,76194_G,Online,44740.496,1
2024-09-01,76195_G,Online,23552.893,1
2024-09-01,76196_G,Online,192666.116,1
2024-09-01,76197_G,Online,32726.446,1
2024-09-01,76198_G,Online,24131.405,1
2024-09-01,76199_G,Online,54527.273,1
2024-09-01,76200_G,Online,16413.37,1
2024-09-01,76201_G,Online,19338.017,1
2024-09-01,76202_G,Online,46197.521,1
2024-09-01,76203_G,Online,84884.298,1
2024-09-01,76204_G,Online,20825.62,1
2024-09-01,76205_G,Online,115536.364,1
2024-09-01,76206_G,Online,34131.405,1
2024-09-01,76207_G,Online,48015.702,1
2024-09-01,76208_G,Online,27933.058,1
2024-09-01,76209_G,Online,48015.702,1
2024-09-01,76210_G,Online,69839.738,2
2024-09-01,76211_G,Online,82395.041,1
2024-09-01,76212_G,Online,88097.52100000001,2
2024-09-01,76213_G,Online,22395.042,1
2024-09-01,76214_G,Online,37685.124,1
2024-09-01,76215_G,Online,208870.248,1
2024-09-01,76216_G,Online,23387.603,1
2024-09-01,76217_G,Online,115536.364,1
2024-09-01,76218_G,Online,115536.364,1
2024-09-01,76219_G,Online,22147.934,1
2024-09-01,76220_G,Online,19338.017,1
2024-09-01,76221_G,Online,44740.496,1
2024-09-01,76222_G,Online,81237.189,2
2024-09-01,76223_G,Online,289374.630341,3
2024-09-01,76224_G,Online,41900.0,1
2024-09-01,76225_G,Online,46528.099,1
2024-09-01,76226_G,Online,40412.397,1
2024-09-01,76227_G,Online,26941.322,1
2024-09-01,76228_G,Online,30493.389,1
2024-09-01,76229_G,Online,10276.509,1
2024-09-01,76230_G,Online,115536.364,1
2024-09-01,76231_G,Online,157436.364,2
2024-09-01,76232_G,Online,41900.0,1
2024-09-01,76233_G,Online,71238.843,1
2024-09-01,76234_G,Online,41900.0,1
2024-09-01,76235_G,Online,58098.347,1
2024-09-01,76236_G,Online,25660.403,1
2024-09-01,76237_G,Online,48015.702,1
2024-09-01,76238_G,Online,58098.347,1
2024-09-01,76239_G,Online,145040.496,1
2024-09-01,76240_G,Online,34131.405,1
2024-09-01,76241_G,Online,24131.405,1
2024-09-01,76242_G,Online,25547.934,1
2024-09-01,76243_G,Online,48015.702,1
2024-09-01,76244_G,Online,46197.521,1
2024-09-01,76245_G,Online,115536.364,1
2024-09-01,76246_G,Online,37685.124,1
2024-09-01,76247_G,Online,18698.593,1
2024-09-01,76248_G,Online,58098.347,1
2024-09-01,76249_G,Online,171136.364,1
2024-09-01,76250_G,Online,31156.198,1
2024-09-01,76251_G,Online,21652.066,1
2024-09-01,76252_G,Online,34131.405,1
2024-09-01,76253_G,Online,25866.942,1
2024-09-01,76254_G,Online,34839.14,1
2024-09-01,76255_G,Online,130995.041,2
2024-09-01,76256_G,Online,48015.702,1
2024-09-01,76257_G,Online,42984.298,1
2024-09-01,76258_G,Online,174709.091,1
2024-09-01,76259_G,Online,58098.347,1
2024-09-01,76260_G,Online,22395.042,1
2024-09-01,76261_G,Online,87763.637,2
2024-09-01,76262_G,Online,52809.091,1
2024-09-01,76263_G,Online,230230.448191,2
2024-09-01,76264_G,Online,44740.496,1
2024-09-01,76265_G,Online,41900.0,1
2024-09-01,76266_G,Online,21929.752,1
2024-09-01,76267_G,Online,48015.702,1
2024-09-01,76268_G,Online,34839.14,1
2024-09-01,76269_G,Online,145040.496,1
2024-09-01,76270_G,Online,19086.197,1
2024-09-01,76271_G,Online,116610.744,1
2024-09-01,76272_G,Online,42891.736,1
2024-09-01,76273_G,Online,23552.893,1
2024-09-01,76274_G,Online,224131.180868,1
2024-09-01,76275_G,Online,47271.901,1
2024-09-01,76276_G,Online,33387.603,1
2024-09-01,76277_G,Online,61981.818,1
2024-09-01,76278_G,Online,44740.496,1
2024-09-01,76279_G,Online,34792.562,1
2024-09-01,76280_G,Online,33966.116,1
2024-09-01,76281_G,Online,33387.603,1
2024-09-01,76282_G,Online,104214.05,1
2024-09-01,76283_G,Online,34839.14,1
2024-09-01,76284_G,Online,46528.099,1
2024-09-01,76285_G,Online,40495.041,1
2024-09-01,76286_G,Online,26941.322,1
2024-09-01,76287_G,Online,23966.116,1
2024-09-01,76288_G,Online,136362.537275,1
2024-09-01,76289_G,Online,247393.718382,1
2024-09-01,76290_G,Online,136362.537275,1
2024-09-01,76291_G,Online,52809.091,1
2024-09-01,76292_G,Online,173635.363364,1
2024-09-01,76293_G,Online,225204.959,1
2024-09-01,76294_G,Online,40463.637,1
2024-09-01,76295_G,Online,64552.892,1
2024-09-01,76296_G,Online,70081.818,1
2024-09-01,76297_G,Online,52809.091,1
2024-09-01,76298_G,Online,136362.537275,1
2024-09-01,76299_G,Online,30990.909,1
2024-09-01,76300_G,Online,141156.056844,1
2024-09-01,76301_G,Online,34839.14,1
2024-09-01,76302_G,Online,107597.52,1
2024-09-01,76303_G,Online,159715.703,4
2024-09-01,76304_G,Online,26941.322,1
2024-09-01,76305_G,Online,28097.52,1
2024-09-01,76306_G,Online,34839.14,1
2024-09-01,76307_G,Online,25866.942,1
2024-09-01,76308_G,Online,31486.777,1
2024-09-01,76309_G,Online,115536.364,1
2024-09-01,76310_G,Online,34131.405,1
2024-09-01,76311_G,Online,24792.562,1
2024-09-01,76312_G,Online,27685.124,1
2024-09-01,76313_G,Online,63386.777,2
2024-09-01,76314_G,Online,52809.091,1
2024-09-01,76315_G,Online,12064.463,1
2024-09-01,76316_G,Online,28098.347,1
2024-09-01,76317_G,Online,13971.566,1
2024-09-01,76318_G,Online,25919.835,1
2024-09-01,76319_G,Online,23800.0,1
2024-09-01,76320_G,Online,31156.198,1
2024-09-01,76321_G,Online,52021.488,1
2024-09-01,76322_G,Online,161238.681762,1
2024-09-01,76323_G,Online,22476.033,1
2024-09-01,76324_G,Online,181295.868,1
2024-09-01,76325_G,Online,119248.759,1
2024-09-01,76326_G,Online,116610.744,1
2024-09-01,76327_G,Online,23304.132,1
2024-09-01,76328_G,Online,26941.322,1
2024-09-01,76329_G,Online,19833.884,1
2024-09-01,76330_G,Online,56785.95,1
2024-09-01,76331_G,Online,54838.314,2
2024-09-01,76332_G,Online,58098.347,1
2024-09-01,76333_G,Online,46528.099,1
2024-09-01,76334_G,Online,58098.347,1
2024-09-01,76335_G,Online,28263.636,1
2024-09-01,76336_G,Online,29090.083,1
2024-09-01,76337_G,Online,150333.058,1
2024-09-01,76338_G,Online,26941.322,1
2024-09-01,76339_G,Online,57271.901,1
2024-09-01,76340_G,Online,26941.322,1
2024-09-01,76341_G,Online,49834.712,1
2024-09-01,76342_G,Online,31796.736,1
2024-09-01,76343_G,Online,41733.058,1
2024-09-01,76344_G,Online,71817.355,1
2024-09-01,76345_G,Online,214874.562374,1
2024-09-01,76346_G,Online,39254.545,1
2024-09-01,76347_G,Online,26941.322,1
2024-09-01,76348_G,Online,26941.322,1
2024-09-01,76349_G,Online,29402.412,1
2024-09-01,76350_G,Online,145040.496,1
2024-09-01,76351_G,Online,39668.595,1
2024-09-01,76352_G,Online,139614.715387,1
2024-09-01,76353_G,Online,103679.636,1
2024-09-01,76354_G,Online,25919.835,1
2024-09-01,76355_G,Online,32726.446,1
2024-09-01,76356_G,Online,131320.662,1
2024-09-01,76357_G,Online,115536.364,1
2024-09-01,76358_G,Online,48015.702,1
2024-09-01,76359_G,Online,20247.107,1
2024-09-01,76360_G,Online,85546.956216,1
2024-09-01,76361_G,Online,34839.14,1
2024-09-01,76362_G,Online,52809.091,1
2024-09-01,76363_G,Online,89923.14,1
2024-09-01,76364_G,Online,24295.868,1
2024-09-01,76365_G,Online,74441.323,1
2024-09-01,76366_G,Online,40246.281,1
2024-09-01,76367_G,Online,50087.57,2
2024-09-01,76368_G,Online,45201.248,1
2024-09-01,76369_G,Online,145040.496,1
2024-09-01,76370_G,Online,28842.149,1
2024-09-01,76371_G,Online,188669.42,1
2024-09-01,76372_G,Online,34839.14,1
2024-09-01,76373_G,Online,34131.405,1
2024-09-01,76374_G,Online,36858.678,1
2024-09-01,76375_G,Online,37685.124,1
2024-09-01,76376_G,Online,25946.28,1
2024-09-01,76377_G,Online,41900.0,1
2024-09-01,76378_G,Online,70353.016,1
2024-09-01,76379_G,Online,66619.009,1
2024-09-01,76380_G,Online,47271.901,1
2024-09-01,76381_G,Online,21865.083,1
2024-09-01,76382_G,Online,34839.14,1
2024-09-01,76383_G,Online,126483.471,1
2024-09-01,76384_G,Online,24792.562,1
2024-09-01,76385_G,Online,29420.661,1
2024-09-01,76386_G,Online,115536.364,1
2024-09-01,76387_G,Online,33966.116,1
2024-09-01,76388_G,Online,24833.957,1
2024-09-01,76389_G,Online,33966.116,1
2024-09-01,76390_G,Online,34839.14,1
2024-09-01,76391_G,Online,65283.47,1
2024-09-01,76392_G,Online,21784.403,1
2024-09-01,76393_G,Online,38511.57,1
2024-09-01,76394_G,Online,100952.363,1
2024-09-01,76395_G,Online,84540.496,2
2024-09-01,76396_G,Online,31796.736,1
2024-09-01,76397_G,Online,53717.356,1
2024-09-01,76398_G,Online,24792.562,1
2024-09-01,76399_G,Online,33966.116,1
2024-09-01,76400_G,Online,34839.14,1
2024-09-01,76401_G,Online,34839.14,1
2024-09-01,76402_G,Online,23849.587,1
2024-09-01,76403_G,Online,40659.504,1
2024-09-01,76404_G,Online,25123.14,1
2024-09-01,76405_G,Online,30990.909,1
2024-09-01,76406_G,Online,82146.281,3
2024-09-01,76407_G,Online,34839.14,1
2024-09-01,76408_G,Online,241143.295066,1
2024-09-01,76409_G,Online,116610.744,1
2024-09-01,76410_G,Online,116610.744,1
2024-09-01,76411_G,Online,38955.645,1
2024-09-01,76412_G,Online,22508.389,1
2024-09-01,76413_G,Online,58098.347,1
2024-09-01,76414_G,Online,34839.14,1
2024-09-01,76415_G,Online,17992.635,1
2024-09-01,76416_G,Online,35123.14,1
2024-09-01,76417_G,Online,37185.123,1
2024-09-01,76418_G,Online,33966.116,1
2024-09-01,76419_G,Online,74690.909,1
2024-09-01,76420_G,Online,13298.494,1
2024-09-01,76421_G,Online,23966.116,1
2024-09-01,76422_G,Online,38511.57,1
2024-09-01,76423_G,Online,29918.183,1
2024-09-01,76424_G,Online,19833.884,1
2024-09-01,76425_G,Online,33386.776,1
2024-09-01,76426_G,Online,44740.496,1
2024-09-01,76427_G,Online,33966.116,1
2024-09-01,76428_G,Online,24792.562,1
2024-09-01,76429_G,Online,30256.856,2
2024-09-01,76430_G,Online,41900.0,1
